CONFIGURATION;DAY;EVENT;LOCAL_OF_INFECTION;INFECTOR;INFECTOR_AGE;INFECTOR_ADDRESS_HOUSE;INFECTOR_ADDRESS_POSITION;INFECTED;INFECTED_AGE;INFECTED_ADDRESS_HOUSE;INFECTED_ADDRESS_POSITION;STEP
full-config;29;infected;school;31609;23;153;4;9583;14;113;2;3
full-config;29;infected;school;31609;23;153;4;8876;14;184;1;3
full-config;29;infected;transportation;10892;43;175;1;3240;11;208;1;3
full-config;29;infected;school;24350;10;276;1;31680;9;68;3;4
full-config;29;infected;school;24350;10;276;1;11366;9;316;1;4
full-config;29;infected;school;24350;10;276;1;14759;9;259;2;4
full-config;29;infected;transportation;5512;18;384;1;11702;17;403;2;4
full-config;29;infected;transportation;5512;18;384;1;15518;14;437;2;4
full-config;29;infected;transportation;5512;18;384;1;2694;17;439;1;4
full-config;29;infected;transportation;5512;18;384;1;15581;18;442;2;4
full-config;29;infected;transportation;5512;18;384;1;11248;16;479;1;4
full-config;29;infected;school;5512;18;384;1;36784;18;103;4;4
full-config;29;infected;work;5512;18;384;1;31217;59;4800;4;4
full-config;29;infected;work;5512;18;384;1;33513;54;4193;4;4
full-config;30;infected;home;42606;18;22;5;42604;12;22;3;4
full-config;30;infected;transportation;42606;18;22;5;19873;18;58;1;4
full-config;30;infected;school;42606;18;22;5;13411;18;281;1;4
full-config;30;infected;school;42606;18;22;5;31634;18;480;1;4
full-config;30;infected;home;18688;19;27;1;18690;73;27;3;4
full-config;30;infected;transportation;18688;19;27;1;32929;8;63;4;4
full-config;30;infected;transportation;18688;19;27;1;36668;30;120;3;4
full-config;30;infected;transportation;18688;19;27;1;11584;15;133;1;4
full-config;30;infected;school;18688;19;27;1;28882;19;327;1;4
full-config;30;cured;-;4757;62;81;2;0;0;0;0;0
full-config;30;infected;home;22534;12;114;1;22536;38;114;3;3
full-config;30;infected;home;18067;40;119;1;18069;9;119;3;4
full-config;30;infected;home;2946;18;139;1;2947;84;139;2;3
full-config;30;infected;transportation;2946;18;139;1;41547;18;288;2;3
full-config;30;infected;school;2946;18;139;1;21457;22;405;1;3
full-config;30;infected;school;2946;18;139;1;25792;17;570;3;3
full-config;30;infected;transportation;4883;24;143;2;43078;24;245;5;3
full-config;30;infected;transportation;4883;24;143;2;29854;52;278;1;3
full-config;30;infected;transportation;10892;43;175;1;40552;22;293;3;3
full-config;30;infected;home;21635;19;199;2;21634;55;199;1;3
full-config;30;infected;school;24350;10;276;1;8104;9;96;1;4
full-config;30;infected;school;24350;10;276;1;36888;9;78;3;4
full-config;30;infected;home;42882;12;299;1;42887;63;299;6;4
full-config;30;cured;-;5728;12;321;1;0;0;0;0;0
full-config;30;infected;home;24484;12;418;3;24485;27;418;4;4
full-config;31;cured;-;29206;12;16;1;0;0;0;0;0
full-config;31;infected;school;29209;5;16;4;11296;5;242;1;4
full-config;31;infected;school;29209;5;16;4;14401;5;519;1;4
full-config;31;infected;school;29209;5;16;4;13232;5;110;2;4
full-config;31;infected;school;29209;5;16;4;3151;5;352;2;4
full-config;31;infected;home;42606;18;22;5;42602;56;22;1;4
full-config;31;infected;school;42606;18;22;5;2756;18;195;1;4
full-config;31;infected;school;42607;20;22;6;17839;13;138;1;4
full-config;31;infected;school;42607;20;22;6;12064;13;76;1;4
full-config;31;infected;home;18688;19;27;1;18689;29;27;2;4
full-config;31;infected;transportation;18688;19;27;1;5034;21;47;1;4
full-config;31;infected;transportation;18688;19;27;1;31681;18;68;4;4
full-config;31;infected;transportation;18688;19;27;1;7041;44;93;2;4
full-config;31;infected;school;18688;19;27;1;31367;18;505;2;4
full-config;31;infected;home;2938;13;60;1;2939;85;60;2;4
full-config;31;infected;transportation;2938;13;60;1;20545;17;62;1;4
full-config;31;infected;school;2938;13;60;1;42076;13;169;7;4
full-config;31;infected;school;2938;13;60;1;7218;13;109;1;4
